environment | time (second),E | Na (millimolar),E | E (millimolar),E | E' (millimolar/second),E_ | E_ (millimolar),E_ | E_' (millimolar/second),ECl | ECl (millimolar),ECl | ECl' (millimolar/second),ECl_ | ECl_ (millimolar),ECl_ | ECl_' (millimolar/second),ED | ED (millimolar),ED | ED' (millimolar/second),ED_ | ED_ (millimolar),ED_ | ED_' (millimolar/second),ENa | ENa (millimolar),ENa | ENa' (millimolar/second),ENa_ | ENa_ (millimolar),ENa_ | ENa_' (millimolar/second),ENaCl | ENaCl (millimolar),ENaCl | ENaCl' (millimolar/second),ENaCl_ | ENaCl_ (millimolar),ENaCl_ | ENaCl_' (millimolar/second),ENaD | ENaD (millimolar),ENaD | ENaD' (millimolar/second),ENaD_ | ENaD_ (millimolar),ENaD_ | ENaD_' (millimolar/second),reaction_constants | Cl (millimolar),reaction_constants | Cl_ (millimolar),reaction_constants | D (millimolar),reaction_constants | D_ (millimolar),reaction_constants | k1 (second_order_rate_constant),reaction_constants | k10 (first_order_rate_constant),reaction_constants | k11 (second_order_rate_constant),reaction_constants | k12 (first_order_rate_constant),reaction_constants | k13 (second_order_rate_constant),reaction_constants | k14 (first_order_rate_constant),reaction_constants | k15 (second_order_rate_constant),reaction_constants | k16 (first_order_rate_constant),reaction_constants | k17 (first_order_rate_constant),reaction_constants | k18 (first_order_rate_constant),reaction_constants | k19 (first_order_rate_constant),reaction_constants | k2 (first_order_rate_constant),reaction_constants | k20 (first_order_rate_constant),reaction_constants | k21 (second_order_rate_constant),reaction_constants | k22 (first_order_rate_constant),reaction_constants | k23 (second_order_rate_constant),reaction_constants | k24 (first_order_rate_constant),reaction_constants | k25 (second_order_rate_constant),reaction_constants | k26 (first_order_rate_constant),reaction_constants | k27 (second_order_rate_constant),reaction_constants | k28 (first_order_rate_constant),reaction_constants | k29 (second_order_rate_constant),reaction_constants | k3 (second_order_rate_constant),reaction_constants | k30 (first_order_rate_constant),reaction_constants | k31 (second_order_rate_constant),reaction_constants | k32 (first_order_rate_constant),reaction_constants | k4 (first_order_rate_constant),reaction_constants | k5 (second_order_rate_constant),reaction_constants | k6 (first_order_rate_constant),reaction_constants | k7 (second_order_rate_constant),reaction_constants | k8 (first_order_rate_constant),reaction_constants | k9 (second_order_rate_constant),reaction_constants | Na (millimolar),reaction_constants | Na_ (millimolar)
0.342,0.00428051,0.00428051,7.86E-05,0.0237561,0.000436318,0.00827363,0.00015196,0.0191083,0.000350953,1.36E-05,-7.44E-06,0.019664,-0.0018666,0.0509462,0.000935716,0.0573636,0.00105357,0.459147,0.00843305,0.215675,0.0039612,0.000162445,-8.89E-05,0.14157,-0.0134384,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.343,0.00428059,0.00428059,7.86E-05,0.0237565,0.000436162,0.00827379,0.000151905,0.0191086,0.000350828,1.36E-05,-7.20E-06,0.0196622,-0.00186631,0.0509471,0.000935382,0.0573646,0.0010532,0.459156,0.00843004,0.215678,0.00395979,0.000162357,-8.60E-05,0.141556,-0.0134363,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.344,0.00428066,0.00428066,7.86E-05,0.023757,0.000436008,0.00827394,0.000151852,0.019109,0.000350704,1.36E-05,-6.96E-06,0.0196603,-0.00186602,0.0509481,0.000935054,0.0573657,0.00105283,0.459164,0.00842709,0.215682,0.00395839,0.000162273,-8.32E-05,0.141543,-0.0134343,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.345,0.00428074,0.00428074,7.85E-05,0.0237574,0.000435858,0.00827409,0.0001518,0.0191093,0.000350583,1.36E-05,-6.74E-06,0.0196585,-0.00186573,0.050949,0.000934732,0.0573667,0.00105246,0.459173,0.00842419,0.215686,0.00395703,0.000162191,-8.05E-05,0.14153,-0.0134322,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.346,0.00428082,0.00428082,7.85E-05,0.0237578,0.00043571,0.00827424,0.000151748,0.0191097,0.000350464,1.36E-05,-6.52E-06,0.0196566,-0.00186544,0.0509499,0.000934416,0.0573678,0.0010521,0.459181,0.00842133,0.21569,0.00395568,0.000162111,-7.79E-05,0.141516,-0.0134301,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.347,0.0042809,0.0042809,7.85E-05,0.0237583,0.000435565,0.00827439,0.000151698,0.01911,0.000350348,1.36E-05,-6.31E-06,0.0196547,-0.00186515,0.0509509,0.000934105,0.0573688,0.00105175,0.459189,0.00841853,0.215694,0.00395437,0.000162035,-7.54E-05,0.141503,-0.013428,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.348,0.00428098,0.00428098,7.85E-05,0.0237587,0.000435422,0.00827454,0.000151648,0.0191104,0.000350233,1.35E-05,-6.10E-06,0.0196529,-0.00186486,0.0509518,0.0009338,0.0573699,0.00105141,0.459198,0.00841578,0.215698,0.00395307,0.000161961,-7.29E-05,0.141489,-0.0134259,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.349,0.00428106,0.00428106,7.84E-05,0.0237591,0.000435281,0.0082747,0.0001516,0.0191107,0.00035012,1.35E-05,-5.90E-06,0.019651,-0.00186457,0.0509527,0.000933499,0.0573709,0.00105107,0.459206,0.00841307,0.215702,0.00395179,0.000161889,-7.05E-05,0.141476,-0.0134239,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.35,0.00428114,0.00428114,7.84E-05,0.0237596,0.000435143,0.00827485,0.000151552,0.0191111,0.000350009,1.35E-05,-5.71E-06,0.0196491,-0.00186428,0.0509537,0.000933204,0.057372,0.00105074,0.459215,0.00841041,0.215706,0.00395054,0.00016182,-6.82E-05,0.141462,-0.0134218,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.351,0.00428121,0.00428121,7.84E-05,0.02376,0.000435008,0.008275,0.000151504,0.0191114,0.000349899,1.35E-05,-5.52E-06,0.0196473,-0.001864,0.0509546,0.000932913,0.057373,0.00105041,0.459223,0.00840779,0.21571,0.00394931,0.000161753,-6.60E-05,0.141449,-0.0134197,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.352,0.00428129,0.00428129,7.84E-05,0.0237604,0.000434874,0.00827515,0.000151458,0.0191118,0.000349792,1.35E-05,-5.34E-06,0.0196454,-0.00186371,0.0509555,0.000932628,0.0573741,0.00105009,0.459231,0.00840521,0.215714,0.00394809,0.000161688,-6.38E-05,0.141436,-0.0134176,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.353,0.00428137,0.00428137,7.83E-05,0.0237609,0.000434742,0.0082753,0.000151412,0.0191121,0.000349686,1.35E-05,-5.16E-06,0.0196435,-0.00186342,0.0509565,0.000932346,0.0573751,0.00104977,0.45924,0.00840267,0.215718,0.0039469,0.000161625,-6.17E-05,0.141422,-0.0134155,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.354,0.00428145,0.00428145,7.83E-05,0.0237613,0.000434615,0.00827545,0.000151368,0.0191125,0.000349584,1.35E-05,-5.00E-06,0.0196417,-0.00186313,0.0509574,0.000932074,0.0573762,0.00104946,0.459248,0.00840022,0.215722,0.00394575,0.000161567,-5.98E-05,0.141409,-0.0134135,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.355,0.00428153,0.00428153,7.83E-05,0.0237617,0.000434491,0.0082756,0.000151325,0.0191128,0.000349484,1.35E-05,-4.85E-06,0.0196398,-0.00186284,0.0509583,0.000931808,0.0573772,0.00104916,0.459257,0.00839783,0.215726,0.00394462,0.000161512,-5.79E-05,0.141395,-0.0134114,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.356,0.00428161,0.00428161,7.83E-05,0.0237622,0.00043437,0.00827576,0.000151283,0.0191132,0.000349386,1.35E-05,-4.70E-06,0.0196379,-0.00186255,0.0509593,0.000931548,0.0573783,0.00104887,0.459265,0.00839549,0.21573,0.00394352,0.00016146,-5.62E-05,0.141382,-0.0134093,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.357,0.00428168,0.00428168,7.82E-05,0.0237626,0.000434251,0.00827591,0.000151241,0.0191135,0.000349291,1.35E-05,-4.56E-06,0.0196361,-0.00186226,0.0509602,0.000931293,0.0573793,0.00104858,0.459273,0.00839319,0.215734,0.00394244,0.00016141,-5.45E-05,0.141369,-0.0134072,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.358,0.00428176,0.00428176,7.82E-05,0.023763,0.000434134,0.00827606,0.000151201,0.0191139,0.000349197,1.35E-05,-4.42E-06,0.0196342,-0.00186198,0.0509611,0.000931043,0.0573804,0.0010483,0.459282,0.00839094,0.215738,0.00394138,0.000161362,-5.29E-05,0.141355,-0.0134052,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.359,0.00428184,0.00428184,7.82E-05,0.0237635,0.00043402,0.00827621,0.000151161,0.0191142,0.000349105,1.35E-05,-4.30E-06,0.0196324,-0.00186169,0.0509621,0.000930798,0.0573814,0.00104802,0.45929,0.00838874,0.215742,0.00394034,0.000161317,-5.13E-05,0.141342,-0.0134031,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.36,0.00428192,0.00428192,7.82E-05,0.0237639,0.000433908,0.00827636,0.000151122,0.0191146,0.000349015,1.35E-05,-4.18E-06,0.0196305,-0.0018614,0.050963,0.000930558,0.0573825,0.00104775,0.459299,0.00838658,0.215746,0.00393933,0.000161274,-4.99E-05,0.141328,-0.013401,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.361,0.004282,0.004282,7.82E-05,0.0237643,0.000433799,0.00827651,0.000151083,0.0191149,0.000348927,1.35E-05,-4.06E-06,0.0196286,-0.00186111,0.0509639,0.000930323,0.0573835,0.00104749,0.459307,0.00838447,0.21575,0.00393833,0.000161234,-4.85E-05,0.141315,-0.0133989,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.362,0.00428207,0.00428207,7.81E-05,0.0237648,0.000433692,0.00827666,0.000151046,0.0191153,0.000348841,1.35E-05,-3.95E-06,0.0196268,-0.00186082,0.0509649,0.000930093,0.0573846,0.00104723,0.459315,0.0083824,0.215753,0.00393736,0.000161196,-4.72E-05,0.141301,-0.0133968,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.363,0.00428215,0.00428215,7.81E-05,0.0237652,0.000433587,0.00827681,0.000151009,0.0191156,0.000348756,1.35E-05,-3.85E-06,0.0196249,-0.00186053,0.0509658,0.000929867,0.0573856,0.00104698,0.459324,0.00838038,0.215757,0.00393641,0.00016116,-4.60E-05,0.141288,-0.0133948,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.364,0.00428223,0.00428223,7.81E-05,0.0237656,0.000433484,0.00827696,0.000150973,0.019116,0.000348674,1.35E-05,-3.75E-06,0.0196231,-0.00186024,0.0509667,0.000929646,0.0573867,0.00104673,0.459332,0.00837839,0.215761,0.00393547,0.000161127,-4.48E-05,0.141275,-0.0133927,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.365,0.00428231,0.00428231,7.81E-05,0.0237661,0.000433383,0.00827712,0.000150938,0.0191163,0.000348592,1.35E-05,-3.66E-06,0.0196212,-0.00185996,0.0509676,0.00092943,0.0573877,0.00104649,0.45934,0.00837645,0.215765,0.00393456,0.000161095,-4.37E-05,0.141261,-0.0133906,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.366,0.00428239,0.00428239,7.81E-05,0.0237665,0.000433284,0.00827727,0.000150903,0.0191167,0.000348513,1.35E-05,-3.57E-06,0.0196193,-0.00185967,0.0509686,0.000929217,0.0573888,0.00104625,0.459349,0.00837454,0.215769,0.00393366,0.000161065,-4.27E-05,0.141248,-0.0133885,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.367,0.00428246,0.00428246,7.81E-05,0.0237669,0.000433187,0.00827742,0.00015087,0.019117,0.000348435,1.35E-05,-3.49E-06,0.0196175,-0.00185938,0.0509695,0.000929009,0.0573898,0.00104602,0.459357,0.00837267,0.215773,0.00393278,0.000161038,-4.17E-05,0.141235,-0.0133865,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.368,0.00428254,0.00428254,7.80E-05,0.0237674,0.000433092,0.00827757,0.000150836,0.0191173,0.000348359,1.35E-05,-3.42E-06,0.0196156,-0.00185909,0.0509704,0.000928804,0.0573908,0.00104579,0.459366,0.00837084,0.215777,0.00393192,0.000161012,-4.08E-05,0.141221,-0.0133844,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.369,0.00428262,0.00428262,7.80E-05,0.0237678,0.000432999,0.00827772,0.000150804,0.0191177,0.000348284,1.35E-05,-3.35E-06,0.0196138,-0.0018588,0.0509714,0.000928604,0.0573919,0.00104556,0.459374,0.00836904,0.215781,0.00393107,0.000160988,-3.99E-05,0.141208,-0.0133823,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.37,0.0042827,0.0042827,7.80E-05,0.0237682,0.000432907,0.00827787,0.000150771,0.019118,0.00034821,1.35E-05,-3.28E-06,0.0196119,-0.00185852,0.0509723,0.000928406,0.0573929,0.00104534,0.459382,0.00836727,0.215785,0.00393024,0.000160966,-3.91E-05,0.141194,-0.0133803,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.371,0.00428278,0.00428278,7.80E-05,0.0237687,0.000432817,0.00827802,0.00015074,0.0191184,0.000348137,1.35E-05,-3.22E-06,0.01961,-0.00185823,0.0509732,0.000928212,0.057394,0.00104512,0.459391,0.00836553,0.215789,0.00392942,0.000160945,-3.83E-05,0.141181,-0.0133782,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.372,0.00428285,0.00428285,7.80E-05,0.0237691,0.000432729,0.00827817,0.000150709,0.0191187,0.000348066,1.35E-05,-3.16E-06,0.0196082,-0.00185794,0.0509741,0.000928022,0.057395,0.00104491,0.459399,0.00836381,0.215793,0.00392862,0.000160926,-3.76E-05,0.141168,-0.0133761,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.373,0.00428293,0.00428293,7.80E-05,0.0237695,0.000432641,0.00827832,0.000150678,0.0191191,0.000347995,1.35E-05,-3.10E-06,0.0196063,-0.00185765,0.0509751,0.000927833,0.0573961,0.0010447,0.459407,0.00836212,0.215797,0.00392782,0.000160908,-3.70E-05,0.141154,-0.013374,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.374,0.00428301,0.00428301,7.79E-05,0.02377,0.000432555,0.00827847,0.000150648,0.0191194,0.000347926,1.35E-05,-3.05E-06,0.0196045,-0.00185737,0.050976,0.000927648,0.0573971,0.00104449,0.459416,0.00836046,0.215801,0.00392704,0.000160891,-3.63E-05,0.141141,-0.013372,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.375,0.00428309,0.00428309,7.79E-05,0.0237704,0.000432469,0.00827862,0.000150618,0.0191198,0.000347857,1.35E-05,-3.00E-06,0.0196026,-0.00185708,0.0509769,0.000927464,0.0573981,0.00104429,0.459424,0.00835881,0.215805,0.00392627,0.000160875,-3.57E-05,0.141128,-0.0133699,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.376,0.00428317,0.00428317,7.79E-05,0.0237708,0.000432385,0.00827877,0.000150588,0.0191201,0.000347789,1.35E-05,-2.95E-06,0.0196008,-0.00185679,0.0509778,0.000927283,0.0573992,0.00104408,0.459432,0.00835718,0.215808,0.0039255,0.00016086,-3.52E-05,0.141114,-0.0133678,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.377,0.00428324,0.00428324,7.79E-05,0.0237713,0.000432301,0.00827892,0.000150559,0.0191205,0.000347722,1.35E-05,-2.91E-06,0.0195989,-0.0018565,0.0509788,0.000927103,0.0574002,0.00104388,0.459441,0.00835556,0.215812,0.00392474,0.000160845,-3.46E-05,0.141101,-0.0133658,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.378,0.00428332,0.00428332,7.79E-05,0.0237717,0.000432218,0.00827907,0.00015053,0.0191208,0.000347655,1.35E-05,-2.86E-06,0.019597,-0.00185621,0.0509797,0.000926924,0.0574013,0.00104368,0.459449,0.00835395,0.215816,0.00392398,0.000160831,-3.41E-05,0.141087,-0.0133637,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.379,0.0042834,0.0042834,7.79E-05,0.0237721,0.000432135,0.00827922,0.000150501,0.0191212,0.000347588,1.35E-05,-2.82E-06,0.0195952,-0.00185593,0.0509806,0.000926746,0.0574023,0.00104348,0.459457,0.00835235,0.21582,0.00392323,0.000160818,-3.35E-05,0.141074,-0.0133616,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.38,0.00428348,0.00428348,7.78E-05,0.0237726,0.000432052,0.00827937,0.000150472,0.0191215,0.000347522,1.35E-05,-2.77E-06,0.0195933,-0.00185564,0.0509815,0.000926568,0.0574034,0.00104328,0.459466,0.00835075,0.215824,0.00392248,0.000160804,-3.30E-05,0.141061,-0.0133595,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.381,0.00428355,0.00428355,7.78E-05,0.023773,0.000431969,0.00827952,0.000150444,0.0191219,0.000347455,1.35E-05,-2.73E-06,0.0195915,-0.00185535,0.0509825,0.000926391,0.0574044,0.00104308,0.459474,0.00834915,0.215828,0.00392172,0.000160791,-3.25E-05,0.141047,-0.0133575,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.382,0.00428363,0.00428363,7.78E-05,0.0237734,0.000431886,0.00827967,0.000150415,0.0191222,0.000347388,1.35E-05,-2.68E-06,0.0195896,-0.00185506,0.0509834,0.000926213,0.0574054,0.00104288,0.459482,0.00834754,0.215832,0.00392097,0.000160777,-3.20E-05,0.141034,-0.0133554,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.383,0.00428371,0.00428371,7.78E-05,0.0237739,0.000431802,0.00827982,0.000150386,0.0191226,0.00034732,1.34E-05,-2.64E-06,0.0195878,-0.00185478,0.0509843,0.000926034,0.0574065,0.00104267,0.459491,0.00834592,0.215836,0.00392021,0.000160762,-3.14E-05,0.141021,-0.0133533,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.384,0.00428379,0.00428379,7.78E-05,0.0237743,0.000431717,0.00827997,0.000150357,0.0191229,0.000347252,1.34E-05,-2.59E-06,0.0195859,-0.00185449,0.0509852,0.000925854,0.0574075,0.00104247,0.459499,0.00834429,0.21584,0.00391944,0.000160747,-3.08E-05,0.141007,-0.0133513,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
